Date,AAPL,IBM,MSFT,NFLX,ORCL
2015-07-02,126.44000244140625,165.08999633789062,44.400001525878906,94.0442886352539,40.36000061035156
2015-07-06,126.0,164.72999572753906,44.38999938964844,94.57142639160156,40.150001525878906
2015-07-07,125.69000244140625,165.0,44.29999923706055,94.0914306640625,40.15999984741211
2015-07-08,122.56999969482422,163.16000366210938,44.2400016784668,93.50714111328125,39.77000045776367
2015-07-09,120.06999969482422,163.85000610351562,44.52000045776367,95.72714233398438,40.18000030517578
2015-07-10,123.27999877929688,166.9499969482422,44.61000061035156,97.22856903076172,40.36000061035156
2015-07-13,125.66000366210938,169.3800048828125,45.540000915527344,101.08714294433594,40.79999923706055
2015-07-14,125.61000061035156,168.61000061035156,45.619998931884766,100.37142944335938,40.779998779296875
2015-07-15,126.81999969482422,168.52999877929688,45.7599983215332,98.12999725341797,40.790000915527344
2015-07-16,128.50999450683594,171.0,46.65999984741211,115.80999755859375,40.959999084472656
2015-07-17,129.6199951171875,172.50999450683594,46.619998931884766,114.7699966430664,40.400001525878906
2015-07-20,132.07000732421875,173.22000122070312,46.91999816894531,110.55000305175781,39.93000030517578
2015-07-21,130.75,163.07000732421875,47.279998779296875,112.51000213623047,39.56999969482422
2015-07-22,125.22000122070312,160.35000610351562,45.540000915527344,111.5,39.41999816894531
2015-07-23,125.16000366210938,161.72999572753906,46.11000061035156,110.0999984741211,39.0
2015-07-24,124.5,159.75,45.939998626708984,109.33999633789062,39.0
2015-07-27,122.7699966430664,159.07000732421875,45.349998474121094,106.43000030517578,38.5099983215332
2015-07-28,123.37999725341797,160.0500030517578,45.34000015258789,106.9000015258789,39.279998779296875
2015-07-29,122.98999786376953,161.08999633789062,46.290000915527344,107.08000183105469,39.790000915527344
2015-07-30,122.37000274658203,160.9600067138672,46.880001068115234,111.55999755859375,39.650001525878906
2015-07-31,121.30000305175781,161.99000549316406,46.70000076293945,114.30999755859375,39.939998626708984
2015-08-03,118.44000244140625,158.7100067138672,46.810001373291016,112.55999755859375,39.709999084472656
2015-08-04,114.63999938964844,157.60000610351562,47.540000915527344,121.1500015258789,39.65999984741211
2015-08-05,115.4000015258789,157.89999389648438,47.58000183105469,123.70999908447266,39.63999938964844
2015-08-06,115.12999725341797,156.32000732421875,46.619998931884766,126.44999694824219,39.31999969482422
2015-08-07,115.5199966430664,155.1199951171875,46.7400016784668,123.5199966430664,39.560001373291016
2015-08-10,119.72000122070312,156.75,47.33000183105469,123.02999877929688,39.88999938964844
2015-08-11,113.48999786376953,155.50999450683594,46.40999984741211,122.73999786376953,39.16999816894531
2015-08-12,115.23999786376953,156.16000366210938,46.7400016784668,120.51000213623047,39.279998779296875
2015-08-13,115.1500015258789,155.07000732421875,46.72999954223633,123.7300033569336,39.310001373291016
2015-08-14,115.95999908447266,155.75,47.0,123.38999938964844,39.40999984741211
2015-08-17,117.16000366210938,156.30999755859375,47.31999969482422,125.36000061035156,39.720001220703125
2015-08-18,116.5,156.00999450683594,47.27000045776367,124.05000305175781,39.83000183105469
2015-08-19,115.01000213623047,153.94000244140625,46.61000061035156,122.05999755859375,39.529998779296875
2015-08-20,112.6500015258789,152.66000366210938,45.65999984741211,112.48999786376953,38.630001068115234
2015-08-21,105.76000213623047,148.85000610351562,43.06999969482422,103.95999908447266,37.54999923706055
2015-08-24,103.12000274658203,143.47000122070312,41.68000030517578,96.87999725341797,36.08000183105469
2015-08-25,103.73999786376953,140.9600067138672,40.470001220703125,101.5199966430664,35.45000076293945
2015-08-26,109.69000244140625,146.6999969482422,42.709999084472656,110.12999725341797,36.90999984741211
2015-08-27,112.91999816894531,148.5399932861328,43.900001525878906,117.66000366210938,36.81999969482422
2015-08-28,113.29000091552734,147.97999572753906,43.93000030517578,117.62999725341797,37.459999084472656
2015-08-31,112.76000213623047,147.88999938964844,43.52000045776367,115.02999877929688,37.09000015258789
2015-09-01,107.72000122070312,142.67999267578125,41.81999969482422,105.79000091552734,36.0099983215332
2015-09-02,112.33999633789062,145.0500030517578,43.36000061035156,105.44000244140625,36.75
2015-09-03,110.37000274658203,146.77999877929688,43.5,101.05999755859375,36.900001525878906
