OID,IDTRSD,TreeSpecie,TreeDia,TreeDist
10117,04N4133N,WESTERN LARCH,6,37
10118,04N4133NW,WESTERN LARCH,8,66
10119,04N4133W,FIR,12,28
10120,04N4134N,SPRUCE,20,25
10121,04N4134NW,WESTERN LARCH,10,25
10122,04N4134W,PINE,24,20
10123,04N4135N,WHITE FIR,16,47
10124,04N4135NW,FIR,16,30
10125,04N4135W,WHITE FIR,24,32
10126,04N4136N,PINE,30,56
10127,04N4136NW,FIR,20,93
10128,04N4136W,WESTERN LARCH,24,33
10129,04N4201W,PINE,30,20
10130,04N4202NW,PINE,36,115
10131,04N4202W,PINE,10,43
10132,04N4203NW,PINE,12,63
10133,04N4203W,PINE,30,52
10134,04N4204NW,PINE,30,87
10135,04N4204W,PINE,36,73
10136,04N4205W,PINE,10,72
10137,04N4207N,PINE,6,34
10138,04N4207NW,FIR,12,26
10139,04N4207W,PINE,24,17
10140,04N4208N,PINE,30,45
10141,04N4208NW,WESTERN LARCH,20,32
10142,04N4208W,PINE,20,53
10143,04N4209N,PINE,9,27
10144,04N4209NW,FIR,10,45
10145,04N4209W,PINE,30,125
10146,04N4210N,PINE,30,32
10147,04N4211NW,PINE,30,21
10148,04N4211W,PINE,27,56
10149,04N4212N,PINE,30,119
10150,04N4212NW,PINE,30,170
10151,04N4213W,PINE,10,118
10152,04N4214NW,PINE,10,30
10153,04N4214W,PINE,20,40
10154,04N4215N,FIR,12,17
10155,04N4215NW,WESTERN LARCH,20,84
10156,04N4215W,PINE,18,24
10157,04N4216N,PINE,10,52
10158,04N4216NW,WESTERN LARCH,30,53
10159,04N4216W,FIR,12,7
10160,04N4217N,PINE,10,20
10161,04N4217NW,FIR,8,27
10162,04N4217W,FIR,10,17
10163,04N4218N,FIR,12,28
10164,04N4218NW,PINE,30,105
10165,04N4219N,PINE,10,4
10166,04N4219NW,FIR,7,17
10167,04N4219W,PINE,36,81
10168,04N4220NW,PINE,30,77
10169,04N4220W,PINE,12,92
10170,04N4221N,FIR,12,37
10171,04N4221NW,FIR,30,53
10172,04N4221W,PINE,30,60
10173,04N4222N,PINE,30,55
10174,04N4222NW,WESTERN LARCH,8,52
10175,04N4222W,FIR,10,6
10176,04N4223N,FIR,8,67
10177,04N4223NW,PINE,30,160
10178,04N4223W,PINE,10,72
10179,04N4224N,ALDER,8,82
10180,04N4224NW,PINE,12,72
10181,04N4225N,PINE,18,16
10182,04N4225W,FIR,18,70
10183,04N4226N,PINE,24,12
10184,04N4226NW,PINE,8,61
10185,04N4226W,PINE,12,58
10186,04N4227N,PINE,6,130
10187,04N4227NW,PINE,12,158
10188,04N4227W,PINE,10,38
10189,04N4228N,PINE,30,42
10190,04N4228NW,PINE,12,55
10191,04N4228W,PINE,12,35
10192,04N4229N,PINE,20,25
10193,04N4229NW,WESTERN LARCH,8,38
10194,04N4229W,FIR,12,8
10195,04N4230N,PINE,8,29
10196,04N4230NW,FIR,30,33
10197,04N4230W,FIR,30,12
10198,04N4231N,FIR,6,6
10199,04N4231NW,PINE,27,9
10200,04N4231W,PINE,12,10
10201,04N4232N,PINE,20,63
10202,04N4232NW,PINE,36,20
10203,04N4232W,FIR,9,22
10204,04N4233N,PINE,12,356
10205,04N4233NW,PINE,6,14
10206,04N4233W,FIR,12,10
10207,04N4234N,PINE,12,29
10208,04N4234NW,PINE,12,29
10209,04N4234W,WESTERN LARCH,12,100
10210,04N4235N,WESTERN LARCH,24,18
10211,04N4235NW,PINE,26,106
10212,04N4235W,WESTERN LARCH,20,27
10213,04N4236N,PINE,12,134
10214,04N4236NW,PINE,20,10
10215,04N4236W,WESTERN LARCH,18,115
10216,04S2808W,PINE,36,30
10217,04S2810N,PINE,36,43
10218,04S2811N,WESTERN LARCH,12,40
10219,04S2812NE,PINE,18,91
10220,04S2812NW,PINE,30,68
10221,04S2812W,PINE,32,51
10222,04S2813N,FIR,6,20
10223,04S2813NE,PINE,8,51
10224,04S2813NW,PINE,15,48
10225,04S2813W,PINE,8,23
10226,04S2814N,FIR,14,34
10227,04S2814NW,FIR,7,8
10228,04S2814W,FIR,6,8
10229,04S2815N,FIR,5,15
10230,04S2815NW,FIR,16,50
10231,04S2816NW,WESTERN LARCH,24,50
10232,04S2817NW,PINE,20,57
10233,04S2820NW,PINE,20,30
10234,04S2820W,PINE,24,135
10235,04S2822N,FIR,8,16
10236,04S2823N,FIR,6,28
10237,04S2823NW,WESTERN LARCH,20,28
10238,04S2823W,PINE,40,16
10239,04S2824N,WESTERN LARCH,12,50
10240,04S2824NE,FIR,7,21
10241,04S2824NW,SPRUCE,6,34
10242,04S2824W,PINE,5,24
10243,04S2825N,FIR,15,10
10244,04S2825NE,PINE,8,24
10245,04S2825NW,FIR,7,56
10246,04S2825W,WESTERN LARCH,8,16
10247,04S2826N,PINE,12,21
10248,04S2826NW,FIR,6,23
10249,04S2826W,FIR,8,10
10250,04S2827N,FIR,12,30
10251,04S2832W,FIR,10,5
10252,04S2833NW,PINE,12,10
10253,04S2833SW,PINE,10,16
10254,04S2834N,PINE,24,42
10255,04S2834SW,FIR,10,73
10256,04S2835N,FIR,10,20
10257,04S2835NW,FIR,8,52
10258,04S2835SW,FIR,9,9
10259,04S2835W,FIR,4,6
10260,04S2836N,FIR,16,19
10261,04S2836NE,FIR,10,18
10262,04S2836NW,FIR,10,11
10263,04S2836SE,WESTERN LARCH,6,23
10264,04S2836SW,FIR,8,29
10265,04S2836W,PINE,12,162
10266,04S2907W,PINE,12,7
10267,04S2908N,PINE,24,37
10268,04S2908W,PINE,24,70
10269,04S2909N,FIR,10,50
10270,04S2909NW,FIR,8,18
10271,04S2909W,PINE,24,73
10272,04S2910N,PINE,14,195
10273,04S2910NW,PINE,20,150
10274,04S2910W,PINE,6,6
10275,04S2911N,PINE,15,60
10276,04S2911NW,PINE,8,95
10277,04S2911W,PINE,20,88
10278,04S2912E,PINE,14,27
10279,04S2912N,PINE,10,148
10280,04S2912NE,PINE,22,207
10281,04S2912W,FIR,6,7
10282,04S2913E,WESTERN LARCH,20,26
10283,04S2913N,PINE,10,25
10284,04S2913NE,PINE,30,26
10285,04S2913NW,PINE,18,14
10286,04S2913W,PINE,14,42
10287,04S2914N,PINE,24,46
10288,04S2914NW,FIR,28,25
10289,04S2914W,PINE,36,24
10290,04S2915N,PINE,36,18
10291,04S2915NW,FIR,18,83
10292,04S2915W,WESTERN LARCH,8,41
10293,04S2916N,PINE,15,40
10294,04S2916NW,PINE,12,100
10295,04S2916W,BLACK PINE,4,7
10296,04S2917N,PINE,18,50
10297,04S2917NW,PINE,12,69
10298,04S2917W,PINE,24,7
10299,04S2918N,PINE,15,8
10300,04S2918NW,PINE,10,41
10301,04S2918W,FIR,6,20
10302,04S2919N,PINE,30,43
10303,04S2919NW,BLACK PINE,8,22
10304,04S2919W,FIR,6,7
10305,04S2920N,PINE,12,20
10306,04S2920NW,FIR,12,24
10307,04S2920W,PINE,28,125
10308,04S2921N,FIR,12,21
10309,04S2921NW,FIR,8,47
10310,04S2921W,PINE,20,50
10311,04S2922N,PINE,9,25
10312,04S2922NW,PINE,36,96
10313,04S2922W,FIR,8,16
10314,04S2923N,PINE,9,13
10315,04S2923NW,PINE,30,46
10316,04S2924E,WESTERN LARCH,10,45
10317,04S2924N,FIR,18,21
10318,04S2924NE,WESTERN LARCH,9,40
10319,04S2924NW,PINE,30,16
10320,04S2925E,PINE,20,50
10321,04S2925N,PINE,24,106
10322,04S2925NE,PINE,26,16
10323,04S2925NW,FIR,9,19
10324,04S2925W,PINE,6,20
10325,04S2926N,BLACK PINE,10,20
10326,04S2926NW,BLACK PINE,8,33
10327,04S2926W,BLACK PINE,9,5
10328,04S2927N,BLACK PINE,8,22
10329,04S2927NW,BLACK PINE,8,18
10330,04S2927W,BLACK PINE,10,59
10331,04S2928N,FIR,6,26
10332,04S2928NW,SPRUCE,15,20
10333,04S2928W,BLACK PINE,8,22
10334,04S2929N,FIR,18,14
10335,04S2929NW,WESTERN LARCH,12,21
10336,04S2929W,FIR,12,76
10337,04S2930N,FIR,9,25
10338,04S2930NW,PINE,12,100
10339,04S2930W,WESTERN LARCH,18,12
10340,04S2931N,FIR,18,9
10341,04S2931NW,WESTERN LARCH,6,23
10342,04S2931W,FIR,8,66
10343,04S2932NW,FIR,22,75
10344,04S2932SW,BLACK PINE,6,6
10345,04S2932W,FIR,8,23
10346,04S2933N,BLACK PINE,6,16
10347,04S2933NW,BLACK PINE,10,17
10348,04S2933SW,BLACK PINE,9,19
10349,04S2933W,BLACK PINE,8,7
10350,04S2934N,BLACK PINE,8,10
10351,04S2934NW,BLACK PINE,6,77
10352,04S2934SW,BLACK PINE,8,7
10353,04S2934W,BLACK PINE,6,10
10354,04S2935N,PINE,20,150
10355,04S2935NW,BLACK PINE,8,17
10356,04S2935SW,BLACK PINE,8,27
10357,04S2935W,WESTERN LARCH,8,17
10358,04S2936E,PINE,18,102
10359,04S2936N,BLACK PINE,7,7
10360,04S2936NE,PINE,8,44
10361,04S2936NW,PINE,30,131
10362,04S2936SW,BLACK PINE,9,28
10363,04S2936W,PINE,16,64
10364,04S3008NW,PINE,14,58
10365,04S3008W,PINE,36,72
10366,04S3011N,PINE,10,49
10367,04S3011W,FIR,20,4
10368,04S3012N,PINE,34,22
10369,04S3012NE,PINE,8,27
10370,04S3012NW,FIR,12,60
10371,04S3012W,WESTERN LARCH,8,21
10372,04S3013NE,FIR,10,54
10373,04S3013NW,PINE,12,76
10374,04S3013W,PINE,36,32
10375,04S3014W,PINE,40,73
10376,04S3015NW,PINE,20,58
10377,04S3017W,PINE,10,43
10378,04S3018N,PINE,22,22
10379,04S3019N,PINE,48,56
10380,04S3020N,PINE,36,43
10381,04S3020NW,PINE,28,40
10382,04S3020W,WESTERN LARCH,10,21
10383,04S3021NW,PINE,12,47
10384,04S3022N,PINE,24,58
10385,04S3022NW,FIR,8,32
10386,04S3023NW,FIR,10,40
10387,04S3024NE,PINE,16,61
10388,04S3024NW,PINE,17,100
10389,04S3024W,PINE,15,50
10390,04S3025N,PINE,28,21
10391,04S3025NE,PINE,28,196
10392,04S3026N,PINE,16,29
10393,04S3026NW,PINE,10,98
10394,04S3027N,PINE,40,139
10395,04S3028N,PINE,16,120
10396,04S3028W,PINE,33,93
10397,04S3029N,WESTERN LARCH,20,53
10398,04S3029W,PINE,22,72
10399,04S3030N,PINE,20,48
10400,04S3031N,PINE,24,63
10401,04S3032NW,PINE,6,24
10402,04S3032S,FIR,6,5
10403,04S3032SW,PINE,28,179
10404,04S3032W,PINE,36,112
10405,04S3033N,PINE,42,50
10406,04S3033NW,PINE,20,125
10407,04S3033S,PINE,10,20
10408,04S3033SW,PINE,20,149
10409,04S3033W,PINE,22,73
10410,04S3034N,PINE,15,27
10411,04S3034NW,PINE,20,46
10412,04S3034S,WESTERN LARCH,9,17
10413,04S3034SW,PINE,9,47
10414,04S3035N,PINE,8,48
10415,04S3035NW,PINE,20,38
10416,04S3035S,PINE,9,50
10417,04S3035SW,PINE,14,126
10418,04S3036NE,PINE,20,32
10419,04S3036NW,PINE,22,75
10420,04S3119W,PINE,40,39
10421,04S3131W,PINE,7,91
10422,04S3201E,WESTERN LARCH,7,28
10423,04S3201N,PINE,16,65
10424,04S3201NE,PINE,10,31
10425,04S3201NW,PINE,26,54
10426,04S3201W,WESTERN LARCH,12,45
10427,04S3202N,WESTERN LARCH,6,46
10428,04S3202NW,PINE,4,12
10429,04S3202W,FIR,22,9
10430,04S3203N,PINE,6,9
10431,04S3203NW,FIR,5,48
10432,04S3203W,FIR,7,20
10433,04S3204NW,WESTERN LARCH,4,25
10434,04S3204W,PINE,4,11
10435,04S3205N,PINE,12,116
10436,04S3205NW,WESTERN LARCH,12,67
10437,04S3205W,FIR,8,33
10438,04S3207N,PINE,14,53
10439,04S3208N,PINE,18,9
10440,04S3208NW,FIR,10,40
10441,04S3208W,PINE,22,26
10442,04S3209N,PINE,10,52
10443,04S3209W,PINE,28,90
10444,04S3210N,PINE,16,11
10445,04S3210NW,PINE,40,78
10446,04S3210W,PINE,40,41
10447,04S3211N,PINE,14,57
10448,04S3211NW,FIR,20,61
10449,04S3211W,PINE,36,213
10450,04S3212E,PINE,5,16
10451,04S3212N,PINE,4,24
10452,04S3212NE,FIR,14,54
10453,04S3212NW,PINE,40,204
10454,04S3212W,PINE,11,101
10455,04S3213E,PINE,15,82
10456,04S3213NE,PINE,14,50
10457,04S3213NW,PINE,20,105
10458,04S3213W,PINE,26,132
10459,04S3214N,PINE,8,22
10460,04S3214NW,PINE,10,48
10461,04S3214W,PINE,18,60
10462,04S3215N,PINE,15,89
10463,04S3215NW,PINE,7,34
10464,04S3215W,WESTERN LARCH,12,21
10465,04S3216N,PINE,22,69
10466,04S3216NW,PINE,18,25
10467,04S3217N,PINE,32,13
10468,04S3217NW,FIR,20,70
10469,04S3217W,PINE,12,150
10470,04S3218N,PINE,11,4
10471,04S3220N,PINE,10,87
10472,04S3220NW,PINE,22,145
10473,04S3220W,PINE,13,102
10474,04S3221N,PINE,13,95
10475,04S3221W,FIR,16,69
10476,04S3222N,PINE,8,99
10477,04S3222NW,FIR,10,18
10478,04S3222W,FIR,14,41
10479,04S3223N,FIR,12,47
10480,04S3223NW,FIR,7,71
10481,04S3224E,FIR,8,60
10482,04S3224N,PINE,12,55
10483,04S3224NE,PINE,10,74
10484,04S3224NW,PINE,12,88
10485,04S3224W,PINE,22,59
10486,04S3225E,WESTERN LARCH,18,3
10487,04S3225N,PINE,22,26
10488,04S3225NE,PINE,8,105
10489,04S3225NW,PINE,12,69
10490,04S3226N,PINE,15,62
10491,04S3226NW,FIR,8,14
10492,04S3227N,FIR,13,14
10493,04S3227NW,PINE,12,146
10494,04S3228N,PINE,10,108
10495,04S3228W,PINE,24,168
10496,04S3229NW,PINE,14,26
10497,04S3229W,PINE,10,37
10498,04S3230N,PINE,20,238
10499,04S3231N,PINE,9,114
10500,04S3232NW,PINE,18,314
10501,04S3232W,PINE,5,25
10502,04S3233N,PINE,10,161
10503,04S3234N,PINE,20,177
10504,04S3235N,FIR,12,28
10505,04S3236E,FIR,8,12
10506,04S3236N,PINE,10,23
10507,04S3236NE,PINE,8,14
10508,04S3236NW,PINE,18,60
10509,04S3301E,PINE,12,90
10510,04S3301N,FIR,7,9
10511,04S3301NE,PINE,16,48
10512,04S3301W,PINE,9,24
10513,04S3302N,PINE,18,14
10514,04S3303N,PINE,12,8
10515,04S3303W,WESTERN LARCH,18,53
10516,04S3304N,FIR,18,21
10517,04S3304W,PINE,10,54
10518,04S3305N,PINE,12,18
10519,04S3305W,PINE,11,20
10520,04S3306N,PINE,36,117
10521,04S3307N,PINE,24,138
10522,04S3308N,PINE,20,81
10523,04S3308NW,PINE,10,20
10524,04S3308W,WESTERN LARCH,20,38
10525,04S3309N,PINE,5,12
10526,04S3309NW,PINE,10,59
10527,04S3310N,PINE,6,26
10528,04S3310NW,WESTERN LARCH,8,30
10529,04S3310W,PINE,8,18
10530,04S3311N,FIR,4,63
10531,04S3311NW,FIR,10,47
10532,04S3311W,PINE,5,134
10533,04S33536NW,PINE,4,10
10534,04S33536W,PINE,10,96
10535,04S3406NW,PINE,40,89
10536,04S3407W,FIR,18,50
10537,05N3812N,FIR,24,26
10538,05N3812NE,FIR,34,95
10539,05N3824NW,FIR,12,39
10540,05N3824W,FIR,24,18
10541,05N3825N,FIR,10,26
10542,05N3825NW,FIR,12,272
10543,05N3825W,FIR,20,9
10544,05N3812NW,FIR,20,31
10545,05N3812W,WESTERN LARCH,30,22
10546,05N3823NW,PINE,26,77
10547,05N3823W,FIR,20,221
10548,05N3824N,FIR,26,24
10549,05N3824NE,FIR,40,36
10550,04S33525W,PINE,10,29
10551,04S33526N,PINE,18,43
10552,04S33526NW,PINE,18,54
10553,04S33526W,PINE,30,26
10554,04S33527NW,WESTERN LARCH,7,9
10555,04S33534NW,WESTERN LARCH,20,48
10556,04S3312N,FIR,9,93
10557,04S3312NE,FIR,10,110
10558,04S3312NW,PINE,8,14
10559,04S3313N,WESTERN LARCH,8,23
10560,04S3313NE,PINE,6,25
10561,04S3313NW,PINE,10,11
10562,04S3313W,FIR,12,73
10563,04S3314N,WESTERN LARCH,7,26
10564,04S3314NW,PINE,10,22
10565,04S3314W,PINE,26,49
10566,04S3315N,PINE,13,38
10567,04S3315NW,PINE,12,37
10568,04S3315W,PINE,18,20
10569,04S3316N,PINE,10,24
10570,04S3316NW,PINE,10,163
10571,04S3316W,PINE,18,63
10572,04S3317N,WESTERN LARCH,12,25
10573,04S3317NW,PINE,15,86
10574,04S3317W,PINE,15,45
10575,04S3318N,PINE,12,55
10576,04S3320N,PINE,36,38
10577,04S3320NW,PINE,36,95
10578,04S3320W,PINE,4,12
10579,04S3321N,PINE,16,15
10580,04S3321NW,PINE,12,15
10581,04S3321W,FIR,18,98
10582,04S3322N,PINE,10,7
10583,04S3322NW,WESTERN LARCH,10,113
10584,05N3813N,FIR,12,9
10585,05N3813NW,WESTERN LARCH,28,42
10586,05N3813W,FIR,16,183
10587,05N3814N,FIR,40,146
10588,05N3814NW,SPRUCE,24,26
10589,05N3814W,FIR,18,42
10590,05N3815N,FIR,11,28
10591,05N3815NW,FIR,15,30
10592,05N3815W,FIR,14,21
10593,05N3816N,FIR,20,88
10594,05N3816NW,FIR,18,90
10595,05N3816W,FIR,20,50
10596,05N3817N,FIR,8,12
10597,05N3817NW,FIR,20,118
10598,05N3817W,FIR,30,94
10599,05N3818NW,WESTERN LARCH,10,18
10600,05N3819N,FIR,7,22
10601,05N3820N,SPRUCE,22,25
10602,05N3820NW,FIR,24,265
10603,05N3821N,FIR,24,16
10604,05N3821NW,PINE,30,73
10605,05N3821W,FIR,24,90
10606,05N3822N,FIR,12,59
10607,05N3822NW,FIR,30,51
10608,05N3822W,PINE,12,64
10609,04S3418W,PINE,12,67
10610,04S3419W,PINE,40,223
10611,04S3429NW,PINE,26,325
10612,04S3429W,PINE,40,67
10613,04S3430N,PINE,34,81
10614,04S3430W,PINE,6,33
10615,04S3431N,WESTERN LARCH,7,29
10616,04S3431W,PINE,30,109
10617,04S3432NW,PINE,10,112
10618,04S3432SW,PINE,4,110
10619,04S3432W,PINE,10,103
10620,05N3801N,FIR,6,11
10621,05N3801NW,FIR,15,20
10622,05N3801W,FIR,20,44
10623,05N3803NW,WESTERN LARCH,28,92
10624,05N3803W,FIR,20,44
10625,05N3804NW,WHITE FIR,18,38
10626,05N3804W,YEW,8,38
10627,05N3805NW,RED FIR,20,28
10628,05N3805W,SPRUCE,15,40
10629,05N3806N,PINE,7,23
10630,05N3808N,FIR,15,4
10631,05N3808NE,FIR,14,69
10632,05N3808NW,WHITE PINE,10,27
10633,05N3808W,WHITE PINE,10,228
10634,05N3809N,FIR,14,88
10635,05N3809NW,FIR,22,61
10636,05N3809W,WHITE FIR,15,72
10637,05N3810N,FIR,18,80
10638,05N3810NW,FIR,20,38
10639,05N3810W,FIR,20,49
10640,05N3811N,FIR,14,23
10641,05N3811NW,FIR,20,20
10642,05N3811W,FIR,18,50
10643,04S3323NW,PINE,8,7
10644,04S3323W,FIR,14,6
10645,04S3324N,WESTERN LARCH,8,90
10646,04S3324NE,PINE,12,142
10647,04S3324NW,WESTERN LARCH,24,27
10648,04S3324W,PINE,12,53
10649,04S3325N,PINE,28,138
10650,04S3325NE,PINE,6,94
10651,04S3325NW,PINE,30,23
10652,04S3325W,WESTERN LARCH,14,13
10653,04S3326N,FIR,9,58
10654,04S3326NW,WESTERN LARCH,12,32
10655,04S3326W,FIR,24,41
10656,04S3327N,PINE,12,19
10657,04S3327NW,PINE,30,42
10658,04S3327W,PINE,24,42
10659,04S3328N,PINE,11,100
10660,04S3328NW,PINE,10,26
10661,04S3328W,PINE,7,45
10662,04S3329N,FIR,18,50
10663,04S3329W,PINE,20,58
10664,04S3330N,PINE,10,10
10665,04S3331N,PINE,6,39
10666,04S3331S,PINE,18,37
10667,04S3332N,PINE,16,50
10668,04S3332NW,WESTERN LARCH,8,12
10669,04S3332S,WESTERN LARCH,5,24
10670,04S3332SW,PINE,5,68
10671,04S3332W,PINE,10,48
10672,04S3333N,PINE,10,41
10673,04S3333NW,PINE,8,62
10674,04S3333SW,PINE,11,30
10675,04S3333W,PINE,10,47
10676,04S3334N,PINE,18,78
10677,04S3334NW,PINE,6,50
10678,04S3334W,PINE,16,44
10679,04S3335N,PINE,8,63
10680,04S3335NW,PINE,8,35
10681,04S3335S,PINE,10,135
10682,04S3335SW,PINE,14,56
10683,04S3336E,PINE,18,12
10684,04S3336N,PINE,20,32
10685,04S3336NE,PINE,38,47
10686,04S3336NW,PINE,14,120
10687,04S3336S,PINE,18,34
10688,04S3336SW,PINE,44,126
10689,04S3336W,PINE,40,15
10690,04S33501NW,PINE,8,135
10691,04S33501W,PINE,4,22
10692,04S33502NW,PINE,18,231
10693,04S33502W,FIR,13,24
10694,04S33510NW,PINE,8,89
10695,04S33511N,PINE,6,23
10696,04S33511NW,PINE,24,125
10697,04S33511W,PINE,8,9
10698,04S33512N,PINE,10,12
10699,04S33512NE,PINE,40,60
10700,04S33512NW,PINE,4,159
10701,04S33512W,PINE,30,174
10702,04S33513N,PINE,4,18
10703,04S33513NE,PINE,12,206
10704,04S33513NW,PINE,30,165
10705,04S33513W,PINE,12,300
10706,04S33514N,PINE,10,12
10707,04S33514NW,PINE,10,57
10708,04S33514W,PINE,10,80
10709,04S33515NW,PINE,10,189
10710,04S33522NW,PINE,24,284
10711,04S33523N,PINE,20,152
10712,04S33523NW,PINE,8,35
10713,04S33523W,PINE,12,32
10714,04S33524N,PINE,13,135
10715,04S33524NE,PINE,27,29
10716,04S33524NW,PINE,10,12
10717,04S33524W,PINE,10,277
10718,04S33525N,PINE,12,68
10719,04S33525NW,PINE,10,15
10720,04S33535N,PINE,10,152
10721,04S33535NW,PINE,11,5
10722,04S33536N,PINE,24,63
10723,04S33536NE,PINE,8,10
10724,05N3826N,FIR,28,16
10725,05N3826NW,FIR,20,84
10726,05N3826W,FIR,15,35
10727,05N3827N,FIR,28,95
10728,05N3827NW,FIR,10,67
10729,05N3827W,FIR,30,43
10730,05N3828N,FIR,12,62
10731,05N3828NW,FIR,15,194
10732,05N3829N,FIR,20,163
10733,05N3829W,FIR,20,35
10734,05N3830N,FIR,18,114
10735,05N3830NW,FIR,30,66
10736,05N3831N,FIR,15,71
10737,05N3831SW,FIR,12,154
10738,05N3832N,WESTERN LARCH,16,27
10739,05N3832NW,FIR,12,84
10740,05N3833N,FIR,7,7
10741,05N3833NW,FIR,14,25
10742,05N3833W,FIR,12,94
10743,05N3834N,FIR,50,18
10744,05N3834NW,SPRUCE,20,37
10745,05N3834S,FIR,10,74
10746,05N3834SW,FIR,8,47
10747,05N3834W,FIR,28,51
10748,05N3835N,FIR,15,83
10749,05N3835NW,FIR,12,40
10750,05N3835W,FIR,26,150
10751,05N3836E,FIR,5,72
10752,05N3836N,PINE,8,300
10753,05N3836NE,FIR,27,231
10754,05N3836NW,SPRUCE,20,25
10755,05N3836SW,FIR,10,60
10756,05N3836W,WESTERN LARCH,15,15
10757,05N3901NW,FIR,6,15
10758,05N3901W,FIR,12,44
10759,05N3902N,FIR,24,28
10760,05N3902NW,FIR,12,46
10761,05N3902W,FIR,16,53
10762,05N3903N,FIR,24,98
10763,05N3903NW,FIR,4,31
10764,05N3903W,FIR,6,22
10765,05N3904N,SPRUCE,8,18
10766,05N3904NW,WESTERN LARCH,24,45
10767,05N3904W,FIR,7,23
10768,05N3905N,SPRUCE,12,22
10769,05N3905NW,SPRUCE,18,46
10770,05N3905W,FIR,12,20
10771,05N3907N,FIR,14,99
10772,05N3907NW,FIR,40,61
10773,05N3908N,FIR,24,52
10774,05N3908NW,FIR,14,71
10775,05N3908W,FIR,10,46
10776,05N3909N,SPRUCE,26,44
10777,05N3909NW,PINE,7,59
10778,05N3909W,FIR,10,8
10779,05N3910N,FIR,48,127
10780,05N3910NW,PINE,18,80
10781,05N3910W,FIR,8,24
10782,05N3911N,FIR,10,51
10783,05N3911NW,FIR,14,21
10784,05N3911W,WESTERN LARCH,9,31
10785,05N3912N,FIR,6,24
10786,05N3912NW,FIR,24,46
10787,05N3912W,FIR,20,105
10788,05N3913N,FIR,10,51
10789,05N3913NW,FIR,20,58
10790,05N3913W,FIR,10,62
10791,05N3914N,FIR,38,141
10792,05N3914NW,FIR,18,150
10793,05N3914W,FIR,26,163
10794,05N3915N,SPRUCE,7,59
10795,05N3915NW,SPRUCE,8,60
10796,05N3915W,FIR,12,30
10797,05N3916N,FIR,8,23
10798,05N3916NW,FIR,12,284
10799,05N3916W,FIR,18,68
10800,05N3917N,FIR,15,65
10801,05N3917NW,FIR,36,128
10802,05N3917W,FIR,36,117
10803,05N3918N,FIR,18,21
10804,05N3918NW,FIR,20,36
10805,05N3919N,FIR,22,38
10806,05N3919NW,FIR,46,102
10807,05N3920N,FIR,48,26
10808,05N3920NW,FIR,28,34
10809,05N3920W,SPRUCE,10,4
10810,05N3921N,FIR,10,35
10811,05N3921NW,FIR,30,94
10812,05N3921W,FIR,38,52
10813,05N3922N,SPRUCE,26,22
10814,05N3922NW,FIR,20,17
10815,05N3922W,SPRUCE,18,14
10816,05N3923N,FIR,20,415
10817,05N3923NW,SPRUCE,16,72
10818,05N3923W,FIR,10,95
10819,05N3924N,FIR,14,25
10820,05N3924NW,FIR,20,26
10821,05N3924W,FIR,18,97
10822,05N3925N,FIR,40,27
10823,05N3925NW,PINE,8,89
10824,05N3925W,FIR,24,125
10825,05N3926N,FIR,30,222
10826,05N3926NW,FIR,18,137
10827,05N3926W,FIR,22,82
10828,05N3927N,FIR,20,25
10829,05N3927NW,FIR,34,312
10830,05N3927W,SPRUCE,7,11
10831,05N3928N,FIR,40,55
10832,05N3928NW,FIR,26,54
10833,05N3928W,FIR,10,10
10834,05N3929N,FIR,6,46
10835,05N3929NW,FIR,14,234
10836,05N3929W,FIR,8,22
10837,05N3930N,FIR,24,59
10838,05N3930NW,FIR,30,55
10839,05N3931N,FIR,10,54
10840,05N3931NW,FIR,12,60
10841,05N3931S,FIR,20,33
10842,05N3931SW,FIR,26,62
10843,05N3932N,FIR,7,15
10844,05N3932NW,FIR,14,51
10845,05N3932S,PINE,7,131
10846,05N3932SW,FIR,28,265
10847,05N3932W,FIR,12,40
10848,05N3933N,FIR,12,127
10849,05N3933NW,FIR,10,28
10850,05N3933S,PINE,6,60
10851,05N3933SW,PINE,10,106
10852,05N3933W,PINE,9,23
10853,05N3934N,PINE,14,37
10854,05N3934NW,PINE,7,117
10855,05N3934S,FIR,14,43
10856,05N3934SW,PINE,11,23
10857,05N3934W,FIR,11,92
10858,05N3935N,FIR,40,70
10859,05N3935NW,FIR,14,86
10860,05N3935S,FIR,30,63
10861,05N3935SW,FIR,8,8
10862,05N3935W,SPRUCE,6,22
10863,05N3936N,SPRUCE,18,41
10864,05N4113W,FIR,30,30
10865,05N4114N,FIR,30,23
10866,05N4116NW,FIR,20,24
10867,05N4116W,PINE,25,30
10868,05N4117N,FIR,20,11
10869,05N4119N,FIR,20,40
10870,05N4119NW,PINE,10,19
10871,05N4119W,WESTERN LARCH,16,33
10872,05N4120N,FIR,18,10
10873,05N4120NW,PINE,24,96
10874,05N4120W,FIR,8,29
10875,05N4121N,FIR,12,48
10876,05N4121NW,FIR,22,42
10877,05N4121W,PINE,18,16
10878,05N4122N,FIR,10,40
10879,05N4122NW,FIR,10,49
10880,05N4122W,FIR,10,17
10881,05N4123N,PINE,30,13
10882,05N4123NW,FIR,18,27
10883,05N4123W,FIR,18,30
10884,05N4124N,FIR,18,26
10885,05N4124NW,FIR,8,18
10886,05N4124W,FIR,24,307
10887,05N4125N,PINE,16,51
