"McDowell County"	2421	"NC"	"Marion"	"37"	"111"	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108600	108645	108444	108166	107760	107685	107707	107880	108047	108334	108558	109050	109366	109508	110517	111533	112798	112894	113093	113264	113454	113693	113933	114459	115144	115835	116058	115993	116048	116308	116827	117330	117896	118446	118875	119486	119836	120257	120290	120454	120877	121560	122434	123023	123618	124170	124729	125377	125815	126526	126880	127459	127869	128328	129101	130047	131051	131759	132319	133204	134172	135176	135707	136024	136525	137094	137630	138013	138685	139838	140949	140334	139521	138676	139529	140530	141358	142406	142855	143464	144062	145082	145810	146807	147861	149269	149717	150093	150268	150935	151439	152356	153131	153390	154597	156106
"Davie County"	468	"NC"	"Winston-Salem"	"37"	"059"	1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148428	149975	150361	150553	150239	150297	150883	151537	152392	153801	154806	155098	155259	155612	156610	157542	158431	159184	160221	161130	162002	162710	163452	164234	165088	165765	166252	166609	166861	167018	167045	167358	167636	167831	167978	168401	168882	169084	169098	168987	168748	168467	168097	168179	168089	167834	167315	166897	166666	165877	165079	164053	163313	162956	162413	161744	160470	160187	160275	160450	160010	159439	159089	158967	158879	158795	158549	158174	157770	157239	156696	156045	155171	154373	153528	152922	152522	152217	152090	151843	151781	151385	151053	150578	150348	150126	149951	149953	149957	149939	149910	149906	149937	149931	150062	150222	150409	150395	150543	150694	150922	150952	151157	151393	151618	151691	151879	152213	152593	152942	153272	153735	154289	154867	155415	155866	156437	156889	157414	157860	158255	158575	158834	159325	159925	160553	161074	161457	161845	162148	162422	162808	163303	163882	164482	165098	166020	166689	167350	167702	168276	168782	169356	169979	170679	171402	172104	172986	173874	174657	175345	175980	176612	177127	177837	178833	180049	181283	182337	183538	184256	184981	185380	186103	186807	187426	188152	188871	189713	190419	191190	192100	193055	193839	194432	194963	195540	196050	196135	196261
"Pasquotank County"	2995	"NC"	"Elizabeth City"	"37"	"139"	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118712	117193	117165	117538	120134	122686	124655	126418	128083	130008	131466	133410	135083	136546	137651	138920	140750	142852	144901	146628	148100	149388	150471	151277	152076	152590	153092	153540	153989	154492	154994	155728	156276	156760	156988	157189	157380	157615	157690	157540	157153	156860	156556	156328	156156	155938	155625	155178	154780	154487	154085	153398	152306	151130	149958	149009	148058	147187	146303	145508	144852	144429	144068	143724	142377	141172	140048	139718	139450	139120	138647	137843	136882	136290	135736	135110	134465	133986	133771	133513	133398	133116	132822	132320	132064	132055	132108	132102	131912	131755	131677	131685	131472	131339	131100	131153	131010	130978	130939	130961	130784	130548	130290	129996	129635	129427	129540	129796	129910	130017	130128	130273	130292	130287	130332	130479	130659	130895	131123	131342	131492	131834	132171	132590	132666	132782	132890	132985	133042	132935	132663	132362	132299	132644	133085	133346	133496	133436	133313	132925	132797	132994	133443	133487	133659	133885	134263	134248	134319	134130	134235	133942	134040	133866	134083	134267	134777	135402	135950	136640	136798	137144	137381	137691	137865	138059	138706	139476	139965	140289	140746	141111	141425	141559	141908	142155	142476	142704	142779	142827
"Jackson County"	1806	"NC"	"Cullowhee"	"37"	"099"	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202887	198970	198268	196146	197061	199332	202255	205742	207656	209658	211186	212118	213482	215499	218464	220965	223382	225929	227861	229274	230709	232412	233837	234471	235386	236329	237144	237794	238201	238767	239096	239649	240487	241285	242104	242485	242897	243050	242826	242454	241755	240876	239785	238935	238646	238272	237892	237349	236760	235908	234621	233114	231459	229822	228077	226266	224816	223680	222889	222026	221264	221305	221277	221669	221161	220658	219908	219112	218314	217207	215852	214439	212619	210928	209507	208702	208130	207389	207829	207903	208246	207382	206996	206756	206582	206569	206334	206260	205913	205769	205566	205551	205591	205537	205609	205425	205383	205201	205298	205555	205738	205692	205456	205374	205572	206010	206421	206843	207183	207707	208331	208838	209296	209431	209548	209601	209656	209913	210198	210860	211519	212444	212968	213310	213457	213423	213438	213091	213085	213344	213902	214597	215015	214918	214849	214717	214857	214480	214209	214217	214439	214933	215541	216632	217391	218348	218816	219254	219206	219224	219453	219851	220419	221263	221976	223020	223969	225562	226634	227679	228346	229137	229890	230605	231317	231967	232623	233578	234713	236046	237084	237996	238577	239043	239298	239634	239536	239548
"Person County"	1315	"NC"	"Durham-Chapel Hill"	"37"	"145"	1180	74943	75369	76022	76740	77189	77614	77780	78168	78528	79046	79397	79792	80270	80921	81483	82113	82508	83048	83626	84269	84733	86110	87610	88509	88755	88950	90132	90931	91698	92243	93213	93741	94229	94530	94827	95190	95561	95988	96518	96867	97905	98429	98877	99241	99687	99787	99866	100129	100863	101097	101236	101465	101972	102298	102284	102522	102986	103718	103999	104637	105183	105918	106144	106221	106594	106849	107447	107704	108083	108090	108159	108481	108515	108633	108758	109328	109761	110193	110638	111205	111734	112101	112674	112948	113250	113291	113345	113549	113818	114357	114861	115328	115833	116209	116517	116834	117277	117809	118291	118761	119330	120046	120877	121642	122372	123719	124497	125265	125252	125822	126431	127174	127976	128774	129742	130629	131400	131937	132404	132903	133324	133990	134553	135200	135767	136424	137057	137623	138193	138772	139042	139333	139507	139691	139618	139524	139608	139703	139858	139962	140326	140494	140570	140383	140174	139931	139686	139338	138891	138533	138228	137920	137434	136925	136453	135995	135542	134918	134088	133169	132218	131257	130254	129492	128819	128181	127553	127014	126641	126242	125928	125605	125107	124729	124394	124099	123402	122417	121583	120997	120535	120107	119629	119286	118962	118802	118428	118080	117626	117332	117119	116932	117000	117005	117010	116945	116892	116839	116705	116537	116395	116236	116229	116186	116217	116170	116223	116167	116013	115875	115897	116053	116188	116068	116022	116074	116386	116638	116910	117259	117823	118400	118929	119272	119629	119963	120360	120711	121160	121655	122000	122314	122550	122798	123009	123185	123590	123907	124372	124773	125264	125782	126198	126587	126604	126745	127018	127543	128084	128512	129041	129726	130566	131339	131900	132567	133220	133911	134461	135098	135965	136846	137852	138838	140029	140974	141721	142422	142940	143561	143965	144635	145164	145644	146228	146915	147738	148433	149102	149682	150099	150484	150879	150968	151016
"Yadkin County"	1502	"NC"	"Winston-Salem"	"37"	"197"	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115551	115615	115600	115397	115089	114834	114644	114406	113985	113628	113336	113220	113017	112696	112238	111693	111058	110351	109669	108944	108151	107408	106888	106511	106248	105843	105540	105242	105040	104939	104897	104867	104741	104480	104193	103804	103437	103022	102616	102141	101842	101620	101467	101382	101346	101232	101044	100725	100500	100228	100007	99890	99839	99785	99761	99783	99915	100030	100184	100319	100493	100544	100591	100654	100708	100660	100645	100711	100903	101055	101262	101529	101822	102126	102373	102707	103022	103424	103765	104146	104547	104925	105348	105773	106233	106683	107104	107573	107976	108355	108658	108956	109311	109715	110185	110705	111015	111321	111589	112055	112571	112976	113299	113577	113920	114348	114700	115106	115764	116507	117171	117616	118138	118690	119242	119684	120167	120854	121657	122571	123304	124146	124918	125927	126803	127629	128229	128999	129852	130691	131232	131771	132329	133041	133741	134325	134833	135324	135967	136416	136649	136800	136783	136422
"Alexander County"	2610	"NC"	"Hickory-Lenoir-Morganton"	"37"	"003"	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122489	122758	121028	119503	117474	118131	119784	121719	123166	124059	125048	125691	125991	126517	127365	128542	129954	131003	131510	131933	132688	133704	134781	135722	136363	136595	136912	137132	137269	137094	137206	137420	137523	137640	137739	138096	138354	138617	138752	138734	138669	138422	138203	138017	137961	137656	137106	136582	136147	135837	135597	135198	134419	133404	131806	130388	128923	128438	128034	128084	127899	127778	127584	127477	127506	127192	126774	125849	125057	124288	123808	123164	122567	121918	121399	121004	120936	121511	122152	122752	122561	122252	121808	121636	121565	121468	121532	121455	121577	121469	121483	121411	121474	121584	121746	121875	121892	121856	121810	121837	121894	121860	121921	121975	122291	122603	122971	123180	123450	123670	124120	124552	125094	125301	125437	125654	126129	126751	127286	127596	127845	128001	128464	128876	129321	129542	129702	129943	130240	130625	131081	131584	132251	132785	133405	133895	134352	134610	134784	135152	135615	136199	136765	137393	138111	138700	139498	140287	141108	141721	142198	142756	143314	144069	144970	146017	147205	148098	149088	149725	150504	150875	151377	151891	152570	153159	153614	154185	154844	155577	156260	156912	157603	157953	158343	158700	159357	159348	159257
"Scotland County"	2535	"NC"	"Laurinburg"	"37"	"165"	1268	49531	49667	49815	49967	50179	50353	50447	50598	50777	51105	51300	51590	51758	52031	52280	52543	52779	53014	53337	53631	53882	54620	55354	55942	55899	55845	55896	56032	56061	56044	55941	56100	56279	55653	54942	54189	54322	54425	54634	54779	54879	54891	54916	54751	54751	54626	54747	54805	55153	55646	56111	56403	56560	56739	56983	57311	57635	58125	58342	58456	58405	58433	58541	58597	58851	59030	59242	59318	59334	59281	59205	59237	59291	59435	59645	59924	60086	60229	60311	60485	60634	60769	60817	60884	60980	60976	60934	60832	60952	61110	61323	61475	61610	61684	61773	61849	61982	62109	62197	62305	62462	62662	62946	63233	63530	63767	63985	64237	64519	64892	65343	65821	66150	66524	66935	67364	67693	67990	68301	68548	68842	69194	69635	69999	70403	70771	71130	71450	71730	72056	72274	72502	72684	72821	72854	72845	72916	73042	73191	73352	73526	73632	73631	73562	73594	73586	73585	73473	73403	73380	73380	73184	72936	72707	72557	72409	72086	71792	71399	71000	70567	70122	69661	69318	69013	68800	68499	68221	68033	67892	67829	67888	68070	68041	67762	67329	67042	66669	66514	66361	66141	65844	65563	65472	65405	65441	65372	65227	64970	64857	64803	64748	64399	64043	63684	63678	63641	63702	63772	63868	63942	63922	63862	63801	63841	63876	63992	63959	64059	63988	64111	64102	64178	64300	64524	64813	65031	65183	65290	65360	65448	65573	65718	65926	66093	66233	66401	66575	66792	66852	66885	66921	66984	67046	67073	67133	67175	67390	67685	68054	68266	68462	68540	68511	68361	68297	68357	68456	68574	68582	68712	68834	69064	69245	69323	69516	69603	69820	69906	70016	70153	70370	70813	71284	71747	72043	72280	72335	72283	72264	72399	72729	72964	73284	73475	73825	74017	74295	74443	74621	74719	74784	74648	74442	74239
"Bladen County"	877	"NC"	""	"37"	"017"	1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61319	62013	62834	64607	65611	66620	66963	67453	67538	67982	68685	69157	69196	69507	70220	71219	72027	72569	73182	73788	74470	74741	74963	75098	75530	76218	76658	76736	76520	76576	76861	77125	77332	77447	77468	77614	77805	77978	77789	77595	77504	77620	77562	77425	77227	77118	76970	76885	76818	76655	76366	75776	75239	74482	74008	73567	73482	73331	73123	72740	72447	72416	72298	72205	71926	71788	71637	71587	71536	71442	71174	70981	70742	70463	70204	69969	69860	69829	69923	69969	69858	69591	69549	69494	69527	69398	69334	69340	69405	69450	69333	69258	69192	69201	69219	69219	69239	69161	69217	69216	69307	69325	69407	69550	69707	70005	69927	69912	69845	70103	70260	70476	70759	71111	71376	71580	71793	72102	72367	72660	72929	73058	73109	73068	73273	73543	73807	73958	74143	74481	74841	75375	75922	76359	76768	76909	77393	77591	77901	78209	78609	79150	79566	80074	80327	80421	80425	80601	80843	81181	81498	81842	82181	82553	83242	83907	84583	84909	85056	85184	85393	85771	86231	86620	87213	87555	87992	88109	88453	88524	88852	89040	89470	89510	89728	89732	89516	88895
"Macon County"	622	"NC"	""	"37"	"113"	1322	95430	95867	96423	96951	97471	97980	98429	98934	99446	100005	100445	100897	101244	101778	102272	102849	103390	104026	104648	105216	105814	106386	107007	107593	108383	108913	109736	110117	110750	110629	110795	110985	111838	113350	114971	116175	116616	117396	118322	119431	120025	120357	120429	120654	121041	121600	122060	122779	123366	124004	124428	125090	125384	125939	126332	127229	128118	129046	129393	129608	129925	130508	131175	131565	132165	132741	133601	134329	134978	135387	135789	136148	136351	136785	137074	137843	138449	139212	139687	140328	141087	141862	142501	143164	143836	144417	144741	145133	145571	146234	146968	147762	148470	149082	149545	150010	150494	151267	151953	152894	153861	155305	156739	158185	159403	160590	161435	162383	163171	164429	165701	167384	169162	171010	172738	174125	175480	176744	177979	179102	180242	181473	182549	183753	185115	186718	188262	189610	190767	191731	192403	193087	193770	194492	195085	195632	196352	197098	197761	198387	198973	199595	200611	201630	202650	202248	202060	201234	201387	200943	201579	201732	201967	201701	201221	200658	199586	198697	197720	196684	195633	194352	193296	192523	191957	190988	189530	188429	187750	187575	187595	187482	187075	186481	186036	185517	184712	183533	182708	181785	181096	180471	179986	179417	178732	178359	177747	177029	175903	175034	174547	174137	174108	173699	173544	173208	173113	172694	172425	172227	172357	172341	172195	172009	171851	171647	171551	171599	171801	171910	171930	171893	172091	172544	173215	173629	173981	174215	174193	174505	174809	175550	175778	176038	176368	176655	177144	177492	178084	178449	178667	178924	179124	179441	179553	179585	179671	180363	181328	182295	182892	183479	183945	184144	184020	184082	184272	184606	184986	185316	185980	186562	187249	187693	188095	188552	188900	189298	189780	190441	191256	191688	192339	192891	194072	194983	195836	196315	196849	197459	198044	198540	199081	199659	200417	201125	202047	202828	203578	204200	204823	205479	206066	206248	204969
"Dare County"	147	"NC"	"Kill Devil Hills"	"37"	"055"	1323	0	197225	200702	202771	207399	210409	214287	216846	219319	221417	224183	225761	226613	227010	228048	227804	227484	227777	228829	229598	229902	226575	223277	220879	222348	223706	224016	224120	224689	225548	226777	228309	229621	231659	232611	233104	232720	234083	236008	237867	238733	239355	240378	241358	242915	244349	245901	247516	249196	251183	252974	254646	256280	258267	259943	261971	263916	266567	267930	269538	270494	271944	272976	274284	276163	277896	279423	280420	281403	282954	284422	286205	287614	289645	291896	294216	296441	298384	300051	301662	303043	304934	306479	308105	309270	310958	312501	314366	316503	318770	320900	323165	325631	328674	330938	333494	335503	337930	340043	342848	346182	349476	352735	355591	358718	363421	370952	377706	383494	387294	392793	398313	403174	407637	411359	414651	416980	420239	423146	426727	428486	430103	431213	432926	434773	435820	435517	435084	435820	438472	440900	442955	443823	444528	443665	440937	437669	434028	432560	432400	430318	426448	421337	419278	417730	416033	414003	412483	411146	410117	408629	406684	404703	403826	403440	402670	400209	396948	393208	390008	386684	383513	379562	376340	373232	371680	370301	369330	367830	365997	364329	362660	361041	359530	357540	355463	352877	351007	349670	348131	345849	343715	341934	340599	339348	338721	337440	336113	334375	334217	333832	333562	332618	331567	330702	329880	329845	329747	329700	329533	329528	330212	330774	330972	330185	329154	328223	327954	327914	327949	327736	327686	327966	329302	330472	331589	331624	331784	331803	332274	332112	332289	332189	332857	333625	334868	336012	336793	336775	336307	335742	335492	335669	336038	336169	336228	336474	337864	339416	340831	341229	341650	341787	342330	342594	343358	343911	344617	345412	342011	338924	335754	336616	337037	336966	337462	337865	338731	339400	340584	342045	338832	335863	332319	333948	335448	337693	338991	339919	339516	339644	339918	340955	342062	343518	344548	345466	345988	346300	346664	347037	348292	349134	349675	350012
"Transylvania County"	3197	"NC"	"Brevard"	"37"	"175"	1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159920	162355	163307	166614	168761	171931	173968	176471	178218	179885	180592	181640	183203	184762	185930	186730	188417	190184	191945	193552	195466	197388	199190	200078	200871	201361	201964	202030	202068	202257	202772	203339	204030	204763	205480	205874	206081	205606	205239	204695	204290	203722	203382	203235	202845	202203	201531	200857	199983	198980	197910	197058	196178	195224	194199	193142	192451	191699	190946	190257	189615	189168	188602	188203	187786	187309	186813	186354	185991	185413	184854	184297	183884	183414	183316	183284	183179	182940	182792	182363	181929	181312	181368	181388	181438	181171	180918	180790	180879	180983	181112	181126	181206	181383	181685	181903	181962	181923	181934	181961	182083	182309	182656	183039	183445	183949	184596	185186	185669	185947	186420	186690	186993	187210	187776	188470	189188	189898	190619	191446	192574	193730	195002	195993	196889	197395	197747	198198	198720	199442	199222	199074	198909	199687	200758	201826	202850	203423	204071	204877	205788	206805	207813	209113	210154	211175	212234	213311	214410	215379	216449	217488	218570	219958	221499	223136	224387	225693	226943	228303	229503	230597	231845	232226	232694	233042	234335	235478	236607	237383	238368	239322	240522	241580	242622	243599	244062	244456
"Montgomery County"	2978	"NC"	""	"37"	"123"	1499	49905	50093	50415	50801	51196	51390	51538	51700	51849	52187	52459	52869	53128	53432	53625	53926	54183	54534	54776	55060	55253	55557	56148	57056	57799	57739	57380	57020	57086	57414	57693	57820	57835	58012	58443	58656	59282	59836	60834	61551	62157	62281	62311	62523	63080	63561	63834	63865	64345	64961	65538	65636	66012	66734	67700	68647	69298	69782	69888	70166	70328	70736	70784	70895	71103	71537	71791	71786	71706	71647	71756	71468	71602	71967	72986	73687	73855	73511	73185	73106	73289	73598	73813	74000	74110	74272	74608	75201	75931	76827	77459	78075	78542	78813	78672	78670	78901	79575	79886	80094	80219	80393	80802	81044	81482	81988	82456	83032	83426	84246	84951	85692	86194	86706	87305	87819	88227	88419	88674	89046	89515	90070	90811	91471	92125	92585	93304	93906	94449	94842	95163	95332	95520	95780	96103	96331	96658	97044	97473	97704	97862	97973	98129	98360	98237	98243	97845	97668	97230	97146	96983	97067	96941	96861	96517	96212	95686	95208	94587	94144	93685	93301	92815	92366	91890	91507	91194	90959	90629	90348	90175	90058	89749	89402	89211	89020	88981	88898	88817	88579	88287	88026	87676	87450	87403	87532	87393	87319	86947	87074	86969	86976	86807	86688	86755	86814	86951	87003	87087	87157	87330	87380	88291	89129	89896	89616	89405	89284	89435	89605	89834	89917	89929	90035	90305	90553	90700	90976	91362	91971	92511	92953	93327	93741	94336	94490	94663	94771	95122	95436	95745	96374	96836	97300	97661	98610	99517	100567	101222	102057	102685	103329	103816	103923	104009	103926	104323	104684	105265	105667	106073	106475	106930	107335	107595	107941	108314	108788	109342	109942	110760	111458	112249	112884	113508	113999	114557	115244	115969	116594	117156	117727	118318	118889	119442	120130	120625	121071	121388	121814	122108	122393	122595	122447	122278
"Cherokee County"	2191	"NC"	""	"37"	"039"	1514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117060	119055	120470	123447	126699	129503	132157	133644	135311	136971	138943	140550	142039	143112	144611	145721	146808	147724	148721	149816	151069	152318	153390	154439	155334	156029	156403	157001	157620	158239	158452	158748	159034	159500	159899	160285	160669	160483	160531	160093	159948	159736	159654	159381	158816	158166	158368	158143	158279	157892	157472	157030	155902	155445	154110	153223	151717	150825	150159	149539	148459	147200	145695	144859	144179	144097	143962	143647	143226	142865	142801	142378	141615	140667	140165	139434	139137	137813	137431	136947	137535	137322	136673	135857	135224	134560	134341	134683	134958	134872	134401	134227	133798	133056	132494	132200	132536	132612	132587	131159	129503	128141	127857	127866	127707	128021	128412	128863	129031	129517	129606	129547	129466	129593	130268	130788	131372	131501	131492	131671	131902	132295	132620	133065	133382	133705	133934	134824	135743	136535	136535	136529	136449	136590	136774	137280	137692	138047	138127	138018	137833	137782	137901	138108	138357	138765	139260	139882	140512	141188	141653	142008	142223	142478	142678	143113	143533	144231	144788	145865	146870	148106	148794	149548	150168	150866	151341	151735	152212	152799	153526	154371	155109	155773	156157	156558	156890	157340	157377	157688
"Ashe County"	93	"NC"	""	"37"	"009"	1516	101276	101536	101821	102208	102257	103111	103172	103771	103782	104359	104938	105538	106066	106145	106246	106582	107573	108704	109510	110088	109958	109140	107322	104780	101711	98637	95372	93050	91896	92955	93317	93827	93989	94316	95298	96770	99215	101900	103661	104268	102754	101676	102126	102796	103637	104790	105535	104716	102309	100083	99838	101592	104069	105218	105449	106455	107969	109416	110517	111711	112401	113253	114166	115083	116196	116781	117592	117704	118064	118369	118796	119621	120002	120866	121828	123520	124303	124224	123699	123933	124534	125638	126484	127146	127743	127992	128531	129175	130155	130345	130729	130391	130948	130991	131951	133173	134332	135564	136368	136760	137195	137148	137453	137568	138183	138838	139413	140099	141660	143664	146546	149925	153588	156683	159464	161892	163887	164594	165573	166619	168849	170427	171625	172137	173240	174465	175999	176969	177822	178179	178523	179545	181188	182643	183401	183898	184597	185292	185835	186168	186783	187156	187102	186826	186853	187659	188095	188338	188002	187934	187793	187302	186834	185808	184977	184353	184011	183484	182642	181605	180747	179526	178402	177432	176306	175224	174315	173875	173994	173679	173538	173013	172432	171763	171085	170687	170029	168978	168130	167178	166853	166386	166340	166097	165720	165620	165305	165229	164955	167469	169514	171656	171699	172653	172970	170229	167657	164962	164843	164326	164450	164583	164323	164101	163966	164101	164120	165825	167348	168862	168685	168627	168530	168216	168010	167791	168064	167981	167902	167357	167765	168284	169373	169896	170198	170731	171200	172178	172905	173686	174041	173926	173852	174080	174653	175401	175997	176439	176732	177329	178166	179209	180032	180706	180877	181287	181967	182947	183584	183709	183887	184186	185005	185830	186586	187221	187489	188017	188430	189035	189625	191145	193122	195191	196593	197626	198765	199927	200651	200858	201061	201653	202275	202682	203377	204050	205009	205591	206368	206713	207022	207122	207623	207469	207278
"Anson County"	374	"NC"	""	"37"	"007"	1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57134	57217	56800	56345	55708	55795	56074	56446	56698	57180	57498	57588	57155	56843	56593	56658	56698	56589	56487	56557	56767	56714	56888	57084	57446	57676	58026	58478	58587	58771	58661	58744	58547	58516	58526	58672	58808	59136	59400	59500	59414	59402	59584	59787	60100	60383	60697	61052	61407	61811	62122	62510	63002	63434	63868	64154	64608	65046	65470	65768	66119	66437	66849	67240	67702	68261	68862	69367	69676	69841	69986	70331	70855	71391	71765	71927	72245	72429	72582	72736	72886	73164	73243	73401	73582	73674	73746	73779	73988	74140	74225	74252	74280	74362	74527	74637	74573	74221	73944	73806	73892	73802	73612	73284	73086	72756	72392	72017	71751	71401	71014	70526	70043	69414	68898	68461	68068	67665	67301	67064	66858	66626	66387	66140	65951	65812	65677	65387	65013	64570	64246	63915	63538	63195	62938	62840	62799	62693	62517	62318	62083	61876	61561	61440	61433	61484	61499	61411	61411	61332	61311	61395	61447	61497	61428	61368	61376	61328	61363	61347	61410	61395	61440	61495	61615	61686	61756	61790	61924	62052	62250	62330	62458	62561	62655	62731	62834	62928	63059	63137	63261	63281	63324	63357	63480	63523	63564	63606	63764	64054	64380	64682	64850	64986	65092	65221	65270	65407	65523	65776	66030	66296	66557	66714	66970	67129	67308	67460	67636	67815	67994	68236	68445	68767	68989	69189	69352	69683	70216	70538	70792	70891	71071	71181	71291	71443	71596	71824	72042	72340	72640	73109	73403	73667	73787	73713	73736
"Hertford County"	2342	"NC"	""	"37"	"091"	1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77904	79579	81177	84078	86526	87698	87540	86854	87647	89170	90588	91291	91773	92042	92461	92835	94187	95033	96308	96638	97014	97278	97795	98072	98354	98456	98614	98897	99395	100389	101437	102129	102000	102140	102780	103840	104063	104478	104577	105220	104809	104735	104175	104417	104268	104496	103818	103713	102908	103103	102337	101922	101067	100710	100088	99321	98019	97157	96789	97217	97569	97464	97042	97239	97181	97219	96532	96152	95499	95598	95788	95902	95331	94689	94433	94039	93919	93713	94078	94411	95079	95199	95269	95116	95236	95064	95022	94510	94414	94444	94817	95270	95453	95386	95245	95072	95503	95932	96498	96768	96806	96907	97194	97557	97728	97206	96671	96323	96326	96632	96697	96937	96960	97335	97642	97581	97590	97756	98425	98676	99029	99066	99220	99508	99811	100461	101080	102420	103350	104087	104190	104659	105366	106223	106594	106933	107275	107913	108472	109125	109804	110006	109992	110078	110852	111753	112793	112922	113388	113509	114436	115465	116905	117895	118671	118772	118990	119004	119713	120095	120498	120796	121506	122368	123162	123715	124294	124676	125220	125212	125301	125249	125218	124649	124222
